0.0	-2.0150146514586393	0.05921373065906767
0.04	-1.6983411710815648	0.3966037083682967
0.08	-1.360937572394556	0.43913423341519564
0.12	-1.1548081414067135	0.4882691542470402
0.16	-0.9248743069189377	0.5469702289863655
0.2	-0.7423463303116349	0.4453711958362027
0.24	-0.6529629889532298	0.45083349858042404
0.28	-0.5634384156160911	0.4004278703655511
0.32	-0.4699174678819949	0.4051504473479853
0.36	-0.30867243483533335	0.3118474887147731
0.4	-0.25439258804377013	0.2885889447572876
0.44	-0.14230733870727622	0.21082272551564898
0.48	-0.1441964390049684	0.18801406707389356
0.52	-0.10997989822453913	0.19872253955828054
0.56	-0.07462121332102566	0.14584471832795692
0.6	-0.04061536765459657	0.09905072990506893
0.64	-0.03881547215282316	0.10324124741488881
0.68	-0.028396138390222862	0.08922989293200319
0.72	-0.029610934395694198	0.08404659488701195
0.76	-0.001350044434456205	0.009699980245043007
0.8	-0.004137928729287988	0.02108077321312384
0.84	-0.0022169432419438632	0.01768743202762793
0.88	-0.003437893428026978	0.03420660770997845
0.92	-9.978129433818595e-16	5.794388906088953e-15
0.96	-5.465072838717333e-16	4.879034991821942e-15
1.0	2.683964162031316e-16	4.801096948136613e-15
