0.0	-2.00748322227374	0.06378799985630595
0.04	-1.3055604136288117	0.48973836935660503
0.08	-0.9399264067417329	0.4937932893822417
0.12	-0.6516483892188587	0.42811386932551154
0.16	-0.4394798746072328	0.3994227992844814
0.2	-0.2761525854793057	0.28935082410726565
0.24	-0.1984370634932524	0.26715836896009365
0.28	-0.1253017062128429	0.18985471719004943
0.32	-0.08653176536936268	0.14354105115322033
0.36	-0.03865198547909096	0.09551806873669774
0.4	-0.0341561322921408	0.11397106614349375
0.44	-0.021308073228708705	0.07376705726534682
0.48	-0.007067174452577888	0.031366713026504844
0.52	-0.002072255367724184	0.013119309472212943
0.56	-0.00023948499754680646	0.004080075064758621
0.6	-0.0032770645854200632	0.030194986186751614
0.64	2.5935084896297885e-15	6.4784342209190686e-15
0.68	-6.352585967195879e-16	7.090473039804921e-15
0.72	6.134912397279965e-16	6.4610631059966614e-15
0.76	4.6550141762160014e-15	5.793333862690323e-15
0.8	-7.367179436849217e-16	6.83003605010874e-15
0.84	-2.261868196543926e-15	6.623931805376855e-15
0.88	-1.4838139238098123e-15	6.884284896620087e-15
0.92	9.541129266736113e-18	5.8269374548908284e-15
0.96	-6.848763036706917e-16	5.98224545449223e-15
1.0	1.0090793487016883e-15	5.4432098672157505e-15
