0.2	-0.6747202230025728	0.3924039783752983
0.21	-0.6341893475465908	0.397611061122756
0.22	-0.6039319648656376	0.37098858572070303
0.23	-0.5218904840395387	0.3601365983926086
0.24	-0.48978815714333784	0.35116707495828625
0.25	-0.42868795405721744	0.30653492173322944
0.26	-0.40566100791712345	0.2867358950597055
0.27	-0.3609256948535709	0.277826606706948
0.28	-0.33099567013944914	0.26894511199806936
0.29	-0.3172247155598252	0.2615682819613416
0.3	-0.28959983804552436	0.24128076717502317
0.31	-0.25239222865224875	0.22012294058862797
0.32	-0.22310742982205484	0.21294437674164807
0.33	-0.2115343667661859	0.19753046093877444
0.34	-0.19508388531758158	0.1986346766490961
0.35	-0.17474234027003185	0.1857169957222667
0.36	-0.159247685049012	0.17679955633725922
0.37	-0.14424584260262002	0.1644673091729693
0.38	-0.12935426639179343	0.1467445009317133
0.39	-0.1201551474697721	0.14894776543236962
0.4	-0.10839493338291638	0.1353037034004857
0.41	-0.09924547457491184	0.12586235545188618
0.42	-0.08604299580454833	0.11765927756149498
0.43	-0.08129312551196312	0.11300351461539725
0.44	-0.07399035991256696	0.10621419457724408
0.45	-0.06367182986506731	0.09504753812290902
0.46	-0.060659767518246144	0.09690093107356487
0.47	-0.04760051058276505	0.07804625819931488
