0.0	-2.028478020045399	0.0515195081581455
0.1	-0.7341703147143575	0.5342877358841923
0.2	-0.29385185262245583	0.25855282111887645
0.3	-0.116751351096576	0.12222958068414727
0.4	-0.001067890083560101	0.023234751010337097
0.5	-0.0007780698919088786	0.0023342096757012656
0.6	-2.2983659705916286e-15	4.3153499367443815e-15
0.7	2.4026983317049498e-15	6.248338246076875e-15
0.8	1.1750610018485271e-16	7.056737605761302e-15
0.9	1.0118880486793296e-15	3.951467838896798e-15
1.0	3.075289443662301e-15	6.880211430195618e-15
