0.0	3.9118979857124976	0.006835766165362832
0.04	3.3589816520928695	0.46804010289195536
0.08	2.7827613421925115	0.5983583788727973
0.12	2.180582021084538	0.6025632710057595
0.16	1.716807231823049	0.7063860237137761
0.2	1.3582537466990245	0.6288376540359013
0.24	1.1852877620469007	0.6187846418794071
0.28	0.8350438491308829	0.5296435856789334
0.32	0.6188169792656837	0.4752304661899132
0.36	0.5664729933056786	0.5281045241335871
0.4	0.4680365578097858	0.43174590581268135
0.44	0.3569916949047139	0.37130375695740925
0.48	0.229991345447742	0.31800038599801733
0.52	0.26237788879855156	0.28462071659257915
0.56	0.20509327962520058	0.29862945757810694
0.6	0.16905399949375458	0.2583697364406645
0.64	0.08092107297003785	0.2333102901700611
0.68	0.07298994308273093	0.17884000057794508
0.72	0.0807720964316451	0.20743245999040577
0.76	0.0385989295806096	0.15099155900246153
0.8	0.028520645964049865	0.11389836542101489
0.84	0.006047911135882123	0.03425523370599956
0.88	0.008403283766079055	0.05039552373836672
0.92	1.6737903482435831e-15	2.885256359571827e-14
0.96	-4.153242462195813e-15	2.5270185407128302e-14
1.0	4.308608647631309e-15	2.621187465090303e-14
