0.0	-1.3748650429869784	0.10464220426431026
0.04	-1.0849539992487927	0.2495690267542313
0.08	-0.8015993496176292	0.3134377306537109
0.12	-0.4173824372916097	0.3479109623323671
0.16	-0.4567803395551081	0.451673069466511
0.2	-0.4261775775378546	0.1826979407776912
0.24	-0.27202665413222626	0.2039662719934993
0.28	-0.3093197076984272	0.2609338312137249
0.32	-0.1997131353654013	0.2678206549604081
0.36	-0.1648963256559167	0.2623517261163074
0.4	-0.17599801630041761	0.20888942103178296
0.44	-0.02540870674571788	0.051696563102442285
0.48	-0.08944202115000467	0.11484587815633485
0.52	-0.027644467939984464	0.054023163809140275
0.56	-0.009819905530116996	0.018380705608979024
0.6	-0.028270376793060013	0.05747737752485298
0.64	-0.012251133088604626	0.03263573929579079
0.68	-0.0020663494688540176	0.022174337316822505
0.72	-0.003148861422086985	0.009446584266270371
0.76	-0.01669527672405872	0.033410329897255474
0.8	-0.008632190860889302	0.025896572582676962
0.84	-1.298960938811433e-15	9.592969401422216e-15
0.88	-3.7442271505483406e-15	7.763353578830833e-15
0.92	2.0872192862952944e-15	7.255976372069615e-15
0.96	1.659783421814609e-15	6.751326826524485e-15
1.0	-2.0344836926255993e-15	9.591132228190821e-15
